Date,VesselID,Port,Region,VesselType,CargoVolume_Tons,PredictedDelay_Min,ActualDelay_Min,DwellTime_Hours,FuelConsumption_Tons,OnTime
2025-07-24,V2153,Mumbai,West,Ro-Ro,5306.2,0.0,8.0,8.5,133.1,True
2025-07-24,V2154,Kolkata,East,Tanker,5378.7,18.2,8.7,15.6,116.2,True
2025-07-24,V2155,Visakhapatnam,East,Tanker,3453.9,51.5,58.9,15.4,69.7,False
2025-07-25,V2156,Chennai,South,Bulk Carrier,6322.7,19.2,13.0,25.9,105.0,True
2025-07-25,V2157,Visakhapatnam,East,General Cargo,5789.5,68.2,68.8,19.9,146.8,False
2025-07-25,V2158,Kandla,West,General Cargo,5715.4,0.0,7.6,8.8,128.3,True
2025-07-25,V2159,Mumbai,West,Container,3064.1,11.0,25.3,14.8,79.0,True
2025-07-26,V2160,Mumbai,West,Bulk Carrier,2492.6,0.0,1.8,20.9,50.7,True
2025-07-26,V2161,Cochin,South,Tanker,3996.2,21.3,38.9,14.5,75.7,False
2025-07-26,V2162,Kandla,West,General Cargo,1619.5,18.9,0.0,13.6,24.8,True
2025-07-27,V2163,Kandla,West,Bulk Carrier,5084.3,0.0,0.0,24.3,145.2,True
2025-07-27,V2164,Visakhapatnam,East,General Cargo,3503.7,30.5,40.2,19.4,75.8,False
2025-07-27,V2165,Chennai,South,Tanker,2269.5,15.6,7.5,26.6,54.3,True
2025-07-27,V2166,Visakhapatnam,East,Tanker,2314.5,0.0,0.0,19.9,44.7,True
2025-07-27,V2167,Chennai,South,Ro-Ro,3275.4,18.9,14.8,15.5,64.9,True
2025-07-28,V2168,Visakhapatnam,East,Tanker,2100.4,0.0,0.0,13.6,49.2,True
2025-07-28,V2169,Visakhapatnam,East,Tanker,1233.7,47.5,53.4,20.4,19.2,False
2025-07-28,V2170,Visakhapatnam,East,General Cargo,5258.8,46.8,36.6,22.2,133.9,False
2025-07-28,V2171,Visakhapatnam,East,Ro-Ro,6443.8,0.0,0.0,7.0,103.3,True
2025-07-28,V2172,Cochin,South,General Cargo,2594.5,0.0,1.1,18.0,70.8,True
2025-07-28,V2173,Kolkata,East,Ro-Ro,1862.5,0.0,24.5,11.6,51.3,True
2025-07-29,V2174,Mumbai,West,Tanker,5091.0,3.2,11.1,21.9,89.5,True
2025-07-29,V2175,Kolkata,East,Container,4768.1,19.9,19.4,5.9,133.0,True
2025-07-29,V2176,Kandla,West,General Cargo,2943.9,0.0,0.0,2.0,56.2,True
2025-07-29,V2177,Kolkata,East,Container,2943.0,33.3,23.7,27.3,76.6,True
2025-07-29,V2178,Visakhapatnam,East,Ro-Ro,2913.1,7.5,14.0,16.8,76.4,True
2025-07-29,V2179,Kolkata,East,General Cargo,4484.5,57.3,55.4,26.7,68.5,False
2025-07-29,V2180,Visakhapatnam,East,Bulk Carrier,4127.6,45.8,28.9,23.1,104.5,True
2025-07-29,V2181,Cochin,South,Container,2153.6,3.6,15.5,16.2,57.1,True
2025-07-29,V2182,Visakhapatnam,East,Ro-Ro,3907.2,1.8,0.0,10.0,67.2,True
2025-07-30,V2183,Chennai,South,General Cargo,869.2,54.1,49.7,8.7,18.2,False
2025-07-30,V2184,Cochin,South,General Cargo,3595.3,53.1,57.6,16.6,65.3,False
2025-07-30,V2185,Kandla,West,Bulk Carrier,3303.1,23.7,18.9,15.9,62.7,True
2025-07-30,V2186,Cochin,South,Bulk Carrier,4279.5,20.3,52.8,11.7,123.9,False
2025-07-30,V2187,Mumbai,West,General Cargo,4444.6,65.0,57.4,21.9,119.3,False
2025-07-30,V2188,Cochin,South,Container,6327.0,67.1,75.9,12.0,173.5,False
2025-07-30,V2189,Chennai,South,Container,2201.8,22.2,31.9,22.8,48.2,False
2025-07-30,V2190,Kandla,West,Tanker,1530.3,60.8,43.9,22.8,27.5,False
2025-07-30,V2191,Kandla,West,Bulk Carrier,3248.1,48.4,66.0,27.2,80.9,False
2025-07-30,V2192,Kandla,West,Bulk Carrier,2960.2,25.2,35.9,22.9,80.4,False
2025-07-31,V2193,Kandla,West,General Cargo,3399.8,0.0,26.6,18.6,95.0,True
2025-07-31,V2194,Visakhapatnam,East,Ro-Ro,3237.7,4.1,0.0,12.4,89.8,True
2025-07-31,V2195,Cochin,South,Container,3365.1,8.7,17.8,10.0,96.5,True
2025-07-31,V2196,Cochin,South,Bulk Carrier,2059.5,12.0,5.4,13.0,49.4,True
2025-07-31,V2197,Visakhapatnam,East,Bulk Carrier,2076.0,3.0,20.0,27.8,42.5,True
2025-07-31,V2198,Visakhapatnam,East,Tanker,3881.9,0.0,8.7,14.5,100.0,True
2025-07-31,V2199,Cochin,South,Ro-Ro,5178.2,0.0,11.7,23.8,142.2,True
2025-07-31,V2200,Visakhapatnam,East,Ro-Ro,2706.5,49.1,36.9,16.8,74.9,False
2025-08-02,V2201,Kolkata,East,Bulk Carrier,8707.7,38.6,26.6,16.3,134.5,True
2025-08-02,V2202,Kandla,West,General Cargo,2511.4,11.0,0.0,27.6,57.7,True
2025-08-03,V2203,Kolkata,East,General Cargo,1879.9,56.6,55.8,20.2,54.7,False
2025-08-03,V2204,Kolkata,East,Tanker,5265.2,33.5,18.4,10.8,119.4,True
2025-08-03,V2205,Visakhapatnam,East,Ro-Ro,427.1,0.0,7.1,9.5,7.5,True
2025-08-03,V2206,Chennai,South,Bulk Carrier,2113.5,3.9,19.2,11.1,50.3,True
2025-08-03,V2207,Kolkata,East,General Cargo,10533.5,38.1,30.9,34.9,271.1,False
2025-08-03,V2208,Kolkata,East,Bulk Carrier,2562.0,11.1,14.7,10.1,57.1,True
2025-08-03,V2209,Kolkata,East,Tanker,6088.3,14.0,0.0,21.5,170.8,True
2025-08-04,V2210,Cochin,South,Bulk Carrier,6141.0,13.3,10.8,26.0,103.6,True
2025-08-04,V2211,Cochin,South,Ro-Ro,4393.7,17.0,15.4,9.1,77.5,True
2025-08-04,V2212,Kolkata,East,Ro-Ro,9426.0,0.0,0.0,18.5,249.3,True
2025-08-05,V2213,Kolkata,East,General Cargo,2573.1,13.0,9.7,19.8,64.5,True
2025-08-05,V2214,Cochin,South,Tanker,6057.7,39.2,24.1,21.2,99.9,True
2025-08-05,V2215,Kolkata,East,Container,1345.7,0.0,3.8,10.0,20.2,True
2025-08-05,V2216,Visakhapatnam,East,General Cargo,6242.9,34.9,32.8,22.1,138.3,False
2025-08-05,V2217,Kandla,West,Ro-Ro,2833.4,0.0,17.9,11.2,44.1,True
2025-08-05,V2218,Kolkata,East,Bulk Carrier,4127.5,0.0,0.0,25.9,108.5,True
2025-08-06,V2219,Kolkata,East,Container,8401.4,47.9,64.1,14.9,203.2,False
2025-08-06,V2220,Kolkata,East,Container,7001.7,19.9,12.4,13.7,122.0,True
2025-08-06,V2221,Kolkata,East,Ro-Ro,2687.4,2.6,14.9,26.0,69.4,True
2025-08-06,V2222,Cochin,South,Tanker,2495.9,0.0,0.0,19.1,50.1,True
2025-08-06,V2223,Cochin,South,Ro-Ro,4709.5,21.1,9.3,5.9,82.5,True
2025-08-06,V2224,Chennai,South,Bulk Carrier,7744.1,23.3,22.4,13.2,203.8,True
2025-08-06,V2225,Visakhapatnam,East,Tanker,4405.1,25.5,29.4,17.8,122.0,True
2025-08-06,V2226,Visakhapatnam,East,Tanker,5125.2,53.3,72.9,21.7,112.3,False
2025-08-06,V2227,Chennai,South,Container,2059.9,0.0,3.9,15.1,45.4,True
2025-08-07,V2228,Visakhapatnam,East,General Cargo,2596.3,21.4,4.1,30.7,57.4,True
2025-08-07,V2229,Chennai,South,Bulk Carrier,2972.1,44.4,53.5,7.1,66.8,False
2025-08-07,V2230,Mumbai,West,General Cargo,437.0,0.0,15.1,8.2,7.8,True
2025-08-07,V2231,Chennai,South,Bulk Carrier,1740.5,22.1,45.2,16.0,36.2,False
2025-08-07,V2232,Mumbai,West,Container,1513.2,69.6,87.4,16.8,37.0,False
2025-08-07,V2233,Kandla,West,Tanker,3980.8,15.4,12.3,23.7,71.7,True
2025-08-07,V2234,Cochin,South,Ro-Ro,1256.7,39.7,41.2,11.5,21.9,False
2025-08-07,V2235,Mumbai,West,Bulk Carrier,2333.4,0.0,7.4,18.5,69.2,True
2025-08-07,V2236,Mumbai,West,General Cargo,2740.7,12.8,3.4,18.6,66.7,True
2025-08-07,V2237,Chennai,South,Ro-Ro,973.3,23.8,29.0,25.0,28.7,True
2025-08-08,V2238,Cochin,South,Ro-Ro,4375.8,43.1,36.0,5.6,122.1,False
2025-08-08,V2239,Kandla,West,Bulk Carrier,3090.2,23.9,40.9,13.8,84.9,False
2025-08-08,V2240,Kolkata,East,Tanker,1129.5,48.5,52.7,6.1,21.5,False
2025-08-09,V2241,Kolkata,East,Container,4983.5,13.3,0.7,22.0,75.6,True
2025-08-09,V2242,Mumbai,West,General Cargo,10248.6,16.3,16.8,19.5,258.3,True
2025-08-09,V2243,Chennai,South,General Cargo,3595.3,5.7,11.0,17.8,75.4,True
2025-08-09,V2244,Cochin,South,Container,1008.7,5.4,0.0,20.1,16.5,True
2025-08-10,V2245,Chennai,South,Ro-Ro,1934.1,18.7,16.7,11.9,44.2,True
2025-08-10,V2246,Chennai,South,Container,2758.0,28.5,26.3,23.3,76.4,True
2025-08-10,V2247,Kandla,West,Ro-Ro,2995.9,42.0,30.6,19.7,58.8,False
2025-08-10,V2248,Chennai,South,Tanker,1302.9,27.0,49.0,17.3,23.3,False
2025-08-10,V2249,Mumbai,West,Container,2328.9,0.0,4.2,13.6,43.1,True
2025-08-10,V2250,Kolkata,East,General Cargo,4504.2,47.1,46.8,28.0,114.5,False
2025-08-10,V2251,Visakhapatnam,East,Container,2504.8,31.7,25.1,8.9,69.8,True
2025-08-10,V2252,Kolkata,East,Tanker,4109.8,24.6,12.1,13.4,88.4,True
2025-08-10,V2253,Kandla,West,General Cargo,1094.5,39.8,39.5,36.0,27.7,False
2025-08-10,V2254,Visakhapatnam,East,Ro-Ro,2449.3,1.2,0.0,25.6,60.0,True
2025-08-11,V2255,Chennai,South,General Cargo,5991.0,49.0,43.8,8.0,122.7,False
2025-08-11,V2256,Kandla,West,Tanker,3474.4,20.2,31.2,18.0,61.4,False
2025-08-11,V2257,Chennai,South,Container,4620.6,54.0,54.7,21.9,86.9,False
2025-08-11,V2258,Kolkata,East,Bulk Carrier,8395.9,12.2,9.0,21.6,132.4,True
2025-08-12,V2259,Cochin,South,Ro-Ro,7269.9,8.2,0.0,26.5,195.6,True
2025-08-12,V2260,Cochin,South,Tanker,3844.8,2.9,11.8,17.1,97.9,True
2025-08-12,V2261,Cochin,South,Bulk Carrier,1506.7,16.1,6.7,19.5,36.2,True
2025-08-12,V2262,Mumbai,West,Tanker,2548.6,47.5,39.4,23.5,42.2,False
2025-08-12,V2263,Kolkata,East,General Cargo,3710.8,13.6,16.6,14.0,106.2,True
2025-08-12,V2264,Cochin,South,Bulk Carrier,315.9,0.0,0.0,18.3,8.0,True
2025-08-12,V2265,Chennai,South,General Cargo,2166.4,34.6,39.8,27.2,48.0,False
2025-08-13,V2266,Cochin,South,Ro-Ro,4148.0,37.9,78.7,18.1,72.3,False
2025-08-13,V2267,Kandla,West,General Cargo,5755.5,0.0,0.0,14.7,135.7,True
2025-08-13,V2268,Kolkata,East,Container,4046.3,28.5,33.3,13.8,78.6,False
2025-08-13,V2269,Kandla,West,Container,1542.8,19.5,11.8,13.5,40.9,True
2025-08-13,V2270,Chennai,South,Bulk Carrier,1708.4,24.3,31.3,13.2,31.7,False
2025-08-13,V2271,Kandla,West,Tanker,3490.4,27.8,15.7,10.4,68.0,True
2025-08-13,V2272,Chennai,South,Container,1312.0,45.7,38.1,4.7,33.7,False
2025-08-13,V2273,Kolkata,East,Ro-Ro,978.9,4.8,0.4,21.7,24.2,True
2025-08-13,V2274,Chennai,South,Ro-Ro,7086.5,79.6,78.2,19.8,163.1,False
2025-08-14,V2275,Kolkata,East,Tanker,1403.8,40.8,50.4,29.5,23.0,False
2025-08-14,V2276,Kolkata,East,General Cargo,3735.0,0.0,32.4,12.9,99.0,False
2025-08-14,V2277,Cochin,South,General Cargo,2072.3,15.3,25.4,15.0,43.6,True
2025-08-14,V2278,Mumbai,West,Tanker,3414.7,65.2,84.9,28.0,95.2,False
2025-08-14,V2279,Cochin,South,Tanker,3398.3,16.0,13.1,17.3,73.1,True
2025-08-14,V2280,Cochin,South,Bulk Carrier,5415.7,23.8,32.3,20.3,110.0,False
2025-08-14,V2281,Mumbai,West,Container,3452.9,23.7,21.7,17.9,80.5,True
2025-08-14,V2282,Kandla,West,Tanker,2692.9,0.0,4.0,19.9,65.7,True
2025-08-15,V2283,Chennai,South,Ro-Ro,4480.8,0.0,0.0,11.3,94.3,True
2025-08-15,V2284,Cochin,South,General Cargo,3987.0,34.7,20.8,21.4,91.9,True
2025-08-15,V2285,Cochin,South,Tanker,1671.7,5.3,10.2,8.4,48.4,True
2025-08-15,V2286,Cochin,South,Container,4940.5,8.4,0.0,9.0,145.4,True
2025-08-15,V2287,Cochin,South,Tanker,1371.3,44.8,50.2,18.8,32.0,False
2025-08-15,V2288,Kolkata,East,General Cargo,1411.9,0.0,8.6,9.8,30.6,True
2025-08-16,V2289,Chennai,South,Bulk Carrier,4499.2,25.8,39.8,17.0,103.9,False
2025-08-16,V2290,Chennai,South,Ro-Ro,2333.0,71.3,50.8,17.8,50.5,False
2025-08-16,V2291,Chennai,South,Ro-Ro,2400.5,0.0,3.1,19.8,43.7,True
2025-08-16,V2292,Cochin,South,General Cargo,3820.2,6.3,0.1,23.7,73.7,True
2025-08-16,V2293,Kolkata,East,Ro-Ro,4948.1,35.3,34.9,12.6,96.3,False
2025-08-16,V2294,Cochin,South,General Cargo,2319.7,0.8,0.0,22.4,37.2,True
2025-08-16,V2295,Kandla,West,General Cargo,3258.6,23.9,26.3,21.1,67.0,True
2025-08-16,V2296,Cochin,South,Bulk Carrier,3634.8,14.1,0.0,12.9,83.9,True
2025-08-17,V2297,Chennai,South,General Cargo,1742.7,0.0,0.0,22.4,49.3,True
2025-08-17,V2298,Mumbai,West,General Cargo,2168.3,0.0,19.1,5.0,53.1,True
2025-08-17,V2299,Kandla,West,General Cargo,4453.6,44.7,40.1,26.4,80.8,False
2025-08-17,V2300,Cochin,South,Tanker,2290.4,18.1,36.6,14.4,61.1,False
2025-08-17,V2301,Mumbai,West,General Cargo,8776.1,23.8,5.2,9.9,245.9,True
2025-08-17,V2302,Mumbai,West,Container,7815.6,12.0,11.6,10.1,193.6,True
2025-08-17,V2303,Visakhapatnam,East,General Cargo,4385.4,30.4,18.6,13.7,112.5,True
2025-08-18,V2304,Chennai,South,General Cargo,9774.8,0.0,12.8,15.3,249.0,True
2025-08-18,V2305,Visakhapatnam,East,Bulk Carrier,5456.1,0.0,0.0,13.0,98.4,True
2025-08-18,V2306,Chennai,South,Tanker,3727.1,20.1,27.1,20.9,60.7,True
2025-08-18,V2307,Visakhapatnam,East,Ro-Ro,2323.2,0.0,15.5,24.8,39.4,True
2025-08-18,V2308,Mumbai,West,Bulk Carrier,1113.9,7.6,0.0,11.7,18.3,True
2025-08-19,V2309,Cochin,South,General Cargo,4198.4,0.0,0.0,26.3,110.7,True
2025-08-19,V2310,Kandla,West,Container,3906.0,36.0,56.3,21.9,83.8,False
2025-08-19,V2311,Visakhapatnam,East,Ro-Ro,3405.9,2.9,2.8,29.6,98.3,True
2025-08-19,V2312,Mumbai,West,Ro-Ro,2605.6,22.0,36.2,16.1,49.1,False
2025-08-19,V2313,Chennai,South,General Cargo,5206.4,33.2,33.3,19.1,115.2,False
2025-08-20,V2314,Kandla,West,Ro-Ro,5907.2,0.0,0.2,21.2,137.9,True
2025-08-20,V2315,Visakhapatnam,East,Container,4059.0,2.0,6.9,25.3,81.6,True
2025-08-20,V2316,Visakhapatnam,East,Ro-Ro,739.2,20.4,8.6,20.6,18.0,True
2025-08-20,V2317,Cochin,South,Tanker,2862.6,0.0,7.6,21.3,66.3,True
2025-08-20,V2318,Cochin,South,Container,6495.8,2.5,0.0,8.2,165.1,True
2025-08-20,V2319,Kandla,West,Tanker,2603.8,17.6,15.2,24.3,45.0,True
2025-08-20,V2320,Mumbai,West,Bulk Carrier,10063.8,10.4,1.2,20.5,250.0,True
2025-08-20,V2321,Visakhapatnam,East,Container,589.7,0.0,21.0,13.4,10.9,True
2025-08-20,V2322,Mumbai,West,Ro-Ro,3279.4,25.5,23.5,12.1,62.7,True
2025-08-21,V2323,Kolkata,East,Container,5393.1,12.9,27.2,19.3,111.0,True
2025-08-21,V2324,Visakhapatnam,East,Container,1499.9,36.2,28.0,16.3,27.0,True
2025-08-21,V2325,Mumbai,West,Ro-Ro,1730.3,57.9,71.6,11.0,43.6,False
2025-08-21,V2326,Mumbai,West,Tanker,6944.8,32.7,25.3,13.4,193.0,True
2025-08-21,V2327,Kandla,West,Bulk Carrier,773.3,26.3,2.7,16.7,13.5,True
2025-08-22,V2328,Chennai,South,Ro-Ro,4673.2,49.9,60.0,17.5,102.2,False
2025-08-22,V2329,Kolkata,East,Ro-Ro,5269.5,64.5,72.1,19.4,102.7,False
2025-08-22,V2330,Kandla,West,Ro-Ro,5470.4,48.7,63.9,20.1,153.5,False
2025-08-22,V2331,Kandla,West,Container,1793.3,35.5,33.1,23.2,41.2,False
2025-08-22,V2332,Cochin,South,General Cargo,2765.7,26.6,14.0,17.2,68.1,True
2025-08-22,V2333,Chennai,South,Tanker,3652.1,29.1,38.4,4.6,107.4,False
2025-08-23,V2334,Mumbai,West,Bulk Carrier,9217.6,19.1,30.0,9.6,203.1,False
2025-08-23,V2335,Visakhapatnam,East,Ro-Ro,1385.4,59.8,52.7,21.8,36.9,False
2025-08-23,V2336,Visakhapatnam,East,Bulk Carrier,3665.7,63.6,71.6,20.5,94.2,False
2025-08-23,V2337,Cochin,South,Bulk Carrier,1668.8,17.2,11.8,16.0,28.4,True
2025-08-23,V2338,Mumbai,West,Container,4539.6,47.7,54.5,18.9,117.0,False
2025-08-23,V2339,Kolkata,East,Ro-Ro,3801.7,12.3,14.6,19.9,62.2,True
2025-08-23,V2340,Cochin,South,General Cargo,12281.6,16.5,12.0,23.4,352.2,True
2025-08-23,V2341,Kandla,West,General Cargo,3830.8,8.7,7.1,6.7,73.2,True
2025-08-24,V2342,Kandla,West,Bulk Carrier,8247.6,23.3,33.9,13.8,222.0,False
2025-08-24,V2343,Chennai,South,Ro-Ro,947.7,17.5,14.2,16.1,26.0,True
2025-08-24,V2344,Kolkata,East,Bulk Carrier,2293.5,35.5,31.0,25.6,38.0,False
2025-08-24,V2345,Kolkata,East,Bulk Carrier,5273.2,24.1,41.6,10.2,95.7,False
2025-08-24,V2346,Cochin,South,Container,5378.0,18.4,12.9,19.1,123.3,True
2025-08-24,V2347,Mumbai,West,Ro-Ro,2119.7,10.6,29.4,21.9,52.0,True
2025-08-24,V2348,Visakhapatnam,East,Container,5723.1,11.4,25.1,17.0,110.6,True
2025-08-25,V2349,Chennai,South,Bulk Carrier,5110.6,10.9,35.2,15.7,78.4,False
2025-08-25,V2350,Mumbai,West,Container,5809.8,0.0,15.8,16.2,169.3,True
2025-08-25,V2351,Visakhapatnam,East,Container,1669.2,33.0,20.7,22.9,45.9,True
2025-08-25,V2352,Kandla,West,General Cargo,2214.4,1.3,15.0,18.3,49.4,True
2025-08-25,V2353,Cochin,South,Container,3960.5,24.8,25.9,18.9,95.1,True
2025-08-25,V2354,Chennai,South,Container,5022.1,21.0,22.5,10.6,123.6,True
2025-08-25,V2355,Kandla,West,Ro-Ro,3913.3,43.7,30.7,12.3,74.3,False
2025-08-25,V2356,Chennai,South,General Cargo,5207.9,27.7,21.9,27.1,137.1,True
2025-08-25,V2357,Chennai,South,Container,4702.0,0.0,0.0,11.9,120.6,True
2025-08-25,V2358,Chennai,South,General Cargo,3513.8,11.8,7.7,15.5,87.9,True
2025-08-26,V2359,Kolkata,East,Bulk Carrier,2307.8,0.0,20.5,15.4,62.2,True
2025-08-26,V2360,Cochin,South,General Cargo,3749.0,0.0,0.0,18.3,86.0,True
2025-08-26,V2361,Kolkata,East,General Cargo,5465.7,0.0,0.0,20.8,96.0,True
2025-08-26,V2362,Visakhapatnam,East,Tanker,2799.5,11.7,0.0,5.1,57.2,True
2025-08-26,V2363,Chennai,South,Tanker,5707.3,10.7,12.8,20.0,87.7,True
2025-08-26,V2364,Chennai,South,General Cargo,2876.1,16.8,26.7,12.4,69.6,True
2025-08-27,V2365,Chennai,South,Ro-Ro,2036.5,0.0,1.6,15.5,39.2,True
2025-08-27,V2366,Kolkata,East,Tanker,4034.4,0.9,15.4,12.7,119.0,True
2025-08-27,V2367,Mumbai,West,General Cargo,950.8,0.0,0.0,7.7,22.2,True
2025-08-27,V2368,Visakhapatnam,East,Bulk Carrier,2849.1,40.6,40.4,11.3,61.2,False
2025-08-27,V2369,Cochin,South,Ro-Ro,1444.4,36.1,38.7,15.8,24.0,False
2025-08-27,V2370,Visakhapatnam,East,Ro-Ro,4865.7,24.4,0.0,12.1,99.0,True
2025-08-27,V2371,Mumbai,West,Tanker,4386.6,76.0,77.6,17.1,94.9,False
2025-08-28,V2372,Cochin,South,Ro-Ro,4268.2,28.7,19.7,12.4,119.0,True
2025-08-28,V2373,Visakhapatnam,East,Tanker,1280.2,6.3,0.0,23.7,26.2,True
2025-08-28,V2374,Cochin,South,Ro-Ro,2808.8,12.5,9.2,22.0,75.8,True
2025-08-29,V2375,Kandla,West,Bulk Carrier,6160.2,0.0,0.0,14.6,183.1,True
2025-08-29,V2376,Kolkata,East,Ro-Ro,2930.0,60.1,67.6,22.4,63.0,False
2025-08-29,V2377,Chennai,South,General Cargo,4938.9,4.1,2.9,8.8,88.9,True
2025-08-29,V2378,Kandla,West,Bulk Carrier,2591.1,15.3,33.6,11.3,57.6,False
2025-08-29,V2379,Chennai,South,Tanker,3478.3,44.3,44.1,20.8,84.1,False
2025-08-29,V2380,Cochin,South,Bulk Carrier,4882.3,0.0,0.0,11.3,113.2,True
2025-08-30,V2381,Kandla,West,Container,10438.0,49.6,51.9,16.7,168.0,False
2025-08-30,V2382,Visakhapatnam,East,Ro-Ro,2013.4,0.0,0.0,16.8,53.1,True
2025-08-30,V2383,Kandla,West,General Cargo,3798.6,36.6,59.0,18.3,104.3,False
2025-08-30,V2384,Visakhapatnam,East,Bulk Carrier,2866.4,37.4,28.0,17.9,51.3,True
2025-08-30,V2385,Kandla,West,Bulk Carrier,3379.4,14.0,16.1,18.2,75.8,True
2025-08-30,V2386,Kolkata,East,Bulk Carrier,5266.9,53.7,45.4,16.2,117.3,False
2025-08-31,V2387,Kolkata,East,Container,3420.6,0.0,0.0,7.5,97.7,True
2025-08-31,V2388,Kandla,West,Tanker,4263.9,2.7,0.0,9.1,106.9,True
2025-08-31,V2389,Mumbai,West,General Cargo,4591.0,48.8,36.4,12.6,110.9,False
2025-08-31,V2390,Cochin,South,Bulk Carrier,5661.0,34.3,23.2,8.4,132.3,True
2025-08-31,V2391,Mumbai,West,Tanker,3796.0,57.3,42.9,11.6,100.3,False
2025-09-01,V2392,Kandla,West,General Cargo,2271.9,0.0,0.0,22.2,57.1,True
2025-09-01,V2393,Visakhapatnam,East,Container,891.1,11.3,18.0,10.4,13.9,True
2025-09-01,V2394,Mumbai,West,Bulk Carrier,3835.4,0.0,12.8,22.4,79.1,True
2025-09-01,V2395,Visakhapatnam,East,General Cargo,2177.7,54.5,59.7,27.2,36.3,False
2025-09-01,V2396,Chennai,South,Ro-Ro,5861.1,30.5,32.9,24.4,167.6,False
2025-09-01,V2397,Chennai,South,Tanker,3609.9,11.9,42.8,17.5,78.5,False
2025-09-01,V2398,Kolkata,East,Container,4457.4,54.4,58.4,18.4,115.3,False
2025-09-02,V2399,Chennai,South,Bulk Carrier,2355.0,15.2,27.8,22.8,52.8,True
2025-09-02,V2400,Cochin,South,Container,2614.5,26.2,21.5,7.8,50.5,True
2025-09-02,V2401,Cochin,South,Ro-Ro,4570.2,7.1,12.1,19.4,124.2,True
2025-09-02,V2402,Chennai,South,General Cargo,3869.0,12.6,7.1,21.4,96.6,True
2025-09-02,V2403,Cochin,South,Bulk Carrier,4596.8,6.5,5.2,24.4,131.0,True
2025-09-02,V2404,Kandla,West,Bulk Carrier,3792.5,0.0,0.0,20.1,64.3,True
2025-09-02,V2405,Visakhapatnam,East,Tanker,5594.1,35.8,22.0,15.7,151.5,True
2025-09-02,V2406,Kolkata,East,Ro-Ro,1828.1,51.4,45.0,15.3,38.0,False
2025-09-02,V2407,Kandla,West,General Cargo,3013.7,14.6,18.6,17.6,51.5,True
2025-09-03,V2408,Cochin,South,Tanker,1931.2,17.8,37.1,7.2,55.4,False
2025-09-03,V2409,Kolkata,East,Tanker,1849.3,35.5,39.6,8.8,45.0,False
2025-09-03,V2410,Kolkata,East,General Cargo,7079.1,0.0,0.0,15.1,116.8,True
2025-09-04,V2411,Kandla,West,Ro-Ro,2179.2,7.6,20.9,18.8,61.8,True
2025-09-04,V2412,Mumbai,West,Ro-Ro,4817.8,33.4,35.0,15.4,117.8,False
2025-09-05,V2413,Kolkata,East,Bulk Carrier,3818.6,0.0,0.0,16.9,69.9,True
2025-09-05,V2414,Kolkata,East,Tanker,1336.6,43.5,25.1,19.1,24.8,True
2025-09-05,V2415,Kandla,West,Container,3209.9,0.0,0.2,21.9,83.3,True
2025-09-05,V2416,Visakhapatnam,East,Bulk Carrier,4313.4,49.4,33.7,8.0,124.7,False
2025-09-05,V2417,Cochin,South,Bulk Carrier,4839.3,0.0,0.0,17.6,79.1,True
2025-09-05,V2418,Mumbai,West,Tanker,2810.0,19.7,6.4,13.4,69.0,True
2025-09-06,V2419,Visakhapatnam,East,General Cargo,1782.7,1.8,0.0,23.1,30.0,True
2025-09-06,V2420,Visakhapatnam,East,Ro-Ro,7353.5,19.5,33.0,29.0,131.5,False
2025-09-06,V2421,Kolkata,East,Bulk Carrier,3862.2,5.9,10.4,14.5,75.7,True
2025-09-06,V2422,Chennai,South,Tanker,5030.5,0.0,0.0,26.8,129.3,True
2025-09-06,V2423,Chennai,South,Ro-Ro,2393.5,0.0,0.0,18.5,66.7,True
2025-09-06,V2424,Visakhapatnam,East,Bulk Carrier,4663.7,0.0,0.0,26.3,128.7,True
2025-09-06,V2425,Kandla,West,General Cargo,5087.6,20.9,21.1,19.0,95.3,True
2025-09-06,V2426,Cochin,South,Tanker,1865.3,0.0,23.4,16.3,34.2,True
2025-09-07,V2427,Kolkata,East,Ro-Ro,5193.4,9.4,21.4,8.1,127.9,True
2025-09-07,V2428,Cochin,South,Ro-Ro,3153.6,66.6,79.5,11.4,66.0,False
2025-09-07,V2429,Kandla,West,Bulk Carrier,1746.2,18.3,12.7,20.0,27.5,True
2025-09-07,V2430,Cochin,South,Tanker,2648.4,5.5,0.1,34.3,48.5,True
2025-09-07,V2431,Chennai,South,Bulk Carrier,5519.8,35.2,25.6,13.3,148.2,True
2025-09-07,V2432,Cochin,South,General Cargo,5041.8,68.2,61.3,17.7,136.2,False
2025-09-07,V2433,Kandla,West,Bulk Carrier,3336.7,5.7,6.1,19.2,89.0,True
2025-09-08,V2434,Visakhapatnam,East,Container,3703.1,0.0,11.1,21.7,104.5,True
2025-09-08,V2435,Visakhapatnam,East,Container,6744.8,11.7,16.3,5.0,181.3,True
2025-09-09,V2436,Mumbai,West,Container,6385.3,32.1,49.2,8.1,155.6,False
2025-09-09,V2437,Mumbai,West,Ro-Ro,6178.3,0.0,0.0,17.8,112.8,True
2025-09-09,V2438,Chennai,South,Bulk Carrier,3904.0,49.1,42.0,21.2,81.9,False
2025-09-09,V2439,Mumbai,West,Bulk Carrier,3578.3,0.0,0.0,5.3,69.6,True
2025-09-09,V2440,Mumbai,West,Bulk Carrier,3973.0,19.7,11.1,28.1,104.7,True
